<html><meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1">
<head>
<title>Esta��o - 83033</title>
   <!-- FACE BOX -->
   <script src="facebox/js/jquery.js" type="text/javascript"></script>
   <link href="facebox/styles/facebox.css" media="screen" rel="stylesheet" type="text/css" >

   <script src="facebox/js/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informa��es
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a fun��o do lightbox respons�vel pelo in�cio das a��es
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Esta��o           : PALMAS - TO (OMM: 83033)
Latitude  (graus) : -10.19
Longitude (graus) : -48.3
Altitude  (metros): 280.00
Esta��o Operante
Inicio de opera��o: 08/10/1993
Periodo solicitado dos dados: 01/01/1900 a 30/09/2019
Os dados listados abaixo s�o os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e v�rgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instru��es</a>
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83033;12/12/1993;1800;33.9;23.9;41;981;;;4;
83033;13/12/1993;0000;26.1;22.3;71;984.3;;;4;
83033;13/12/1993;1200;27.6;23.7;71;983.3;;;5;
83033;13/12/1993;1800;33;24.7;49;980.2;;;4;
83033;14/12/1993;0000;23.3;22.9;96;982.1;;;10;
83033;14/12/1993;1200;24.1;22.9;90;984.1;;;7;
83033;14/12/1993;1800;30;24.7;63;980.3;;;3;
83033;15/12/1993;0000;24.9;23.4;88;982.2;;;0;
83033;15/12/1993;1200;26.2;23.8;81;984.8;;;5;
83033;15/12/1993;1800;31.2;24.4;55;981;;;6;
83033;16/12/1993;0000;25;23.2;85;983;;;3;
83033;16/12/1993;1200;24.3;23.2;91;984.4;;;6;
83033;16/12/1993;1800;29.7;25.3;69;982.6;;;7;
83033;17/12/1993;1200;26.4;23.5;77;984.4;;;5;
83033;17/12/1993;1800;33.8;25.8;51;981;;;3;
83033;18/12/1993;0000;23.8;23.1;94;983.4;;;10;
83033;18/12/1993;1200;26.8;24.1;79;983.6;;;3;
83033;18/12/1993;1800;28.4;24.5;71;981;;;6;
83033;19/12/1993;0000;25.6;24.7;93;982.7;;;2;
83033;19/12/1993;1200;25.2;24;90;985.6;;;8;
83033;19/12/1993;1800;30.4;24.7;61;981;;;5;
83033;20/12/1993;0000;24.5;23.7;93;984;;;2;
83033;20/12/1993;1200;21.8;21.3;95;985.4;;;10;
83033;20/12/1993;1800;26;23.7;82;983.7;;;5;
83033;21/12/1993;0000;23.2;22.3;92;985.8;;;2;
83033;21/12/1993;1200;23.2;22.4;93;984.4;;;5;
83033;21/12/1993;1800;30.4;24.7;61;981;;;5;
83033;22/12/1993;0000;25.6;24.7;93;982.7;;;2;
83033;22/12/1993;1200;27.1;25;84;985.3;;;4;
83033;22/12/1993;1800;29.3;24.1;64;984.5;;;5;
83033;23/12/1993;0000;23.1;22.7;96;984.7;;;4;
83033;23/12/1993;1200;24.3;23.5;93;985.5;;;7;
83033;23/12/1993;1800;28.8;24;66;982.3;;;6;
83033;24/12/1993;0000;27.2;22;62;985.5;;;10;
83033;24/12/1993;1200;21.5;20.6;92;986;;;5;
83033;24/12/1993;1800;23.4;21.2;81;985.3;;;2;
83033;25/12/1993;0000;23.2;22.3;92;985.8;;;2;
83033;25/12/1993;1200;24;23;91;984.2;;;6;
83033;25/12/1993;1800;29.8;26.2;74;982.6;;;7;
83033;26/12/1993;0000;22.8;22;93;985.8;;;8;
83033;26/12/1993;1200;25;22.6;81;987.5;;;7;
83033;26/12/1993;1800;25.5;23.9;87;985.8;;;7;
83033;27/12/1993;0000;23.8;23;93;986.9;;;6;
83033;27/12/1993;1200;24.5;22.7;85;987.3;;;5;
83033;27/12/1993;1800;30.9;23.7;53;985;;;6;
83033;28/12/1993;0000;24.3;23.3;92;986.8;;;6;
83033;28/12/1993;1200;25.8;24;86;987.9;;;7;
83033;28/12/1993;1800;24;22.3;86;984.9;;;5;
83033;29/12/1993;0000;23.7;23.3;97;984;;;6;
83033;29/12/1993;1200;25.6;23.3;82;986.9;;;5;
83033;29/12/1993;1800;31.4;24.7;56;982.9;;;6;
83033;30/12/1993;0000;24.9;23.7;90;985.8;;;3;
83033;30/12/1993;1200;27.8;24.9;78;984;;;0;
83033;30/12/1993;1800;29.9;25.7;70;982.8;;;5;
83033;31/12/1993;0000;27.1;24.9;83;983.2;;;0;
83033;31/12/1993;1200;27.1;24.1;77;988.8;;;6;
83033;31/12/1993;1800;25.5;24.6;93;985.8;;;7;
83033;01/01/1994;0000;23.1;22.1;91;987.1;;;2;
83033;01/01/1994;1200;27.3;24.3;77;988.7;;;2;
83033;01/01/1994;1800;33.3;25.7;53;985.6;;;6;
83033;02/01/1994;0000;28.1;23.1;64;985.9;;;3;
83033;02/01/1994;1200;26.7;23.1;73;986.8;;;5;
83033;02/01/1994;1800;31.9;25;55;981.8;;;5;
83033;03/01/1994;0000;26.9;25.1;86;983.8;;;0;
83033;03/01/1994;1200;25.7;23.1;79;985.9;;;4;
83033;03/01/1994;1800;31.3;24.3;54;982.9;;;5;
83033;04/01/1994;0000;25.9;24.1;86;983.8;;;0;
83033;04/01/1994;1200;27.6;24.3;75;986.8;;;4;
83033;04/01/1994;1800;29.7;24.6;64;983.9;;;5;
83033;05/01/1994;0000;27.1;24.3;79;984.9;;;6;
83033;05/01/1994;1200;23.9;22.3;86;987.7;;;7;
83033;05/01/1994;1800;24.7;23.6;91;984.9;;;7;
83033;06/01/1994;0000;23.7;23.3;97;986.9;;;5;
83033;06/01/1994;1200;24.7;23;86;986.8;;;5;
83033;06/01/1994;1800;30.1;25.7;69;983.9;;;4;
83033;07/01/1994;0000;25.1;24;91;984.8;;;4;
83033;07/01/1994;1200;24.1;23.2;92;985;;;6;
83033;07/01/1994;1800;28.3;24.4;71;981.6;;;5;
83033;08/01/1994;0000;24;23.3;94;982.9;;;0;
83033;08/01/1994;1200;24.7;23.3;88;985.7;;;5;
83033;08/01/1994;1800;31.8;25.3;58;985.9;;;4;
83033;09/01/1994;0000;22.1;21.7;96;983.9;;;7;
83033;09/01/1994;1200;24.1;22.5;87;985.8;;;6;
83033;09/01/1994;1800;30.9;25.2;62;981;;;5;
83033;10/01/1994;0000;21.1;19.9;89;982;;;3;
83033;10/01/1994;1200;27.3;25.2;84;984;;;4;
83033;10/01/1994;1800;29.3;26.7;81;982.7;;;5;
83033;11/01/1994;0000;25.1;24.1;92;983.9;;;0;
83033;11/01/1994;1200;26.9;24.9;84;985.7;;;4;
83033;11/01/1994;1800;29;25.1;72;983.8;;;4;
83033;12/01/1994;0000;27.5;21.3;56;985.9;;;6;
83033;12/01/1994;1200;23.7;22.5;90;986.7;;;5;
83033;12/01/1994;1800;29.1;23.9;63;984.1;;;4;
83033;13/01/1994;0000;26.9;24.3;80;986.9;;;3;
83033;13/01/1994;1200;26;24;84;985.9;;;3;
83033;13/01/1994;1800;31.3;24.3;54;982.9;;;5;
83033;14/01/1994;0000;22.7;21.3;88;985.7;;;6;
83033;14/01/1994;1200;24.5;23;87;985.1;;;4;
83033;14/01/1994;1800;22.5;21.7;93;983.9;;;3;
83033;15/01/1994;0000;22.7;22.5;98;984.4;;;0;
83033;15/01/1994;1200;24.7;23.3;88;986.7;;;5;
83033;15/01/1994;1800;27.5;23.7;72;984.7;;;6;
83033;16/01/1994;0000;23.3;22.9;96;983;;;0;
83033;16/01/1994;1200;24.1;22.9;90;986.8;;;7;
83033;16/01/1994;1800;29.3;24;63;983.6;;;5;
83033;17/01/1994;0000;25.5;24.5;92;983;;;3;
83033;17/01/1994;1200;25;23;84;986.9;;;6;
83033;17/01/1994;1800;29.1;23.9;63;984.1;;;4;
83033;18/01/1994;0000;22.7;22.5;98;984.4;;;0;
83033;18/01/1994;1200;26.5;24.1;81;984.1;;;6;
83033;18/01/1994;1800;29.6;25.2;69;981;;;6;
83033;19/01/1994;0000;24.3;23;89;982.5;;;0;
83033;19/01/1994;1200;26.5;24.3;83;985;;;5;
83033;19/01/1994;1800;30.1;25.2;66;982.3;;;4;
83033;20/01/1994;0000;26.1;24.8;90;983.6;;;5;
83033;20/01/1994;1200;27.3;25.2;84;986;;;5;
83033;20/01/1994;1800;28.4;24.9;74;983.4;;;6;
83033;21/01/1994;0000;26.7;24.9;86;984.8;;;0;
83033;21/01/1994;1200;25.8;24.3;88;985.8;;;5;
83033;21/01/1994;1800;26.7;24.9;86;982.8;;;7;
83033;22/01/1994;0000;27.1;24.3;79;984.8;;;6;
83033;22/01/1994;1200;20.6;20.4;98;985.4;;;7;
83033;22/01/1994;1800;29.6;25.2;69;983.5;;;5;
83033;23/01/1994;0000;26.1;24.8;90;983.6;;;3;
83033;23/01/1994;1200;25.9;24;85;986;;;4;
83033;23/01/1994;1800;30.8;25.8;66;983.5;;;6;
83033;24/01/1994;0000;24.7;23.9;93;984.6;;;0;
83033;24/01/1994;1200;25.7;24.5;90;986.9;;;5;
83033;24/01/1994;1800;25.6;23.6;84;984.8;;;4;
83033;25/01/1994;0000;25;23.1;84;987.7;;;;
83033;25/01/1994;1200;25.9;24.9;92;987.7;;;3;
83033;25/01/1994;1800;25.3;23.5;85;983.7;;;4;
83033;26/01/1994;0000;23.5;23;96;984.1;;;5;
83033;26/01/1994;1200;27.1;25;84;985.9;;;3;
83033;26/01/1994;1800;25.5;23.5;84;982.8;;;3;
83033;27/01/1994;0000;24.7;24.1;95;983.9;;;3;
83033;27/01/1994;1200;25.3;23.9;89;986;;;7;
83033;27/01/1994;1800;31.5;25.4;60;983.9;;;4;
83033;28/01/1994;0000;23.7;23.4;97;984;;;6;
83033;28/01/1994;1200;26.3;24.2;83;985.8;;;2;
83033;28/01/1994;1800;33.3;26.7;58;986;;;4;
83033;29/01/1994;0000;22.1;21.9;98;982.8;;;3;
83033;29/01/1994;1200;25;23.2;85;985.1;;;3;
83033;29/01/1994;1800;26.9;25.5;89;982.8;;;5;
83033;30/01/1994;0000;24.9;23.6;89;983.3;;;5;
83033;30/01/1994;1200;26.5;24.7;86;986.8;;;4;
83033;30/01/1994;1800;25.2;23;82;984.9;;;5;
83033;31/01/1994;0000;24.6;23.1;88;984;;;4;
83033;31/01/1994;1200;24.2;23.3;92;987.7;;;6;
83033;31/01/1994;1800;26.9;23.6;75;983.4;;;5;
83033;01/02/1994;0000;24.4;23.7;94;983.6;;;0;
83033;14/05/1994;1200;28.1;23.3;65;986.1;;;1;
83033;14/05/1994;1800;33.3;30.3;80;984;;;6;
83033;15/05/1994;0000;23.5;22.3;90;985.3;;;0;
83033;15/05/1994;1200;27.1;23.7;74;986.3;;;3;
83033;15/05/1994;1800;33.7;24.5;45;984.3;;;5;
83033;16/05/1994;0000;24.5;23.1;88;985.4;;;0;
83033;16/05/1994;1200;26.5;23.4;76;987.1;;;7;
83033;16/05/1994;1800;33.5;24.5;46;984.4;;;7;
83033;17/05/1994;0000;25.2;23.4;85;985.6;;;2;
83033;17/05/1994;1200;25.5;24.1;89;987.9;;;6;
83033;17/05/1994;1800;33.2;23.5;42;984.2;;;4;
83033;18/05/1994;0000;23.2;22.2;91;986.1;;;0;
83033;18/05/1994;1200;27.3;23.3;70;987;;;6;
83033;18/05/1994;1800;32.5;23.1;43;985;;;6;
83033;19/05/1994;0000;23.1;22.1;91;985;;;3;
83033;19/05/1994;1200;25.4;22.3;75;987.7;;;5;
83033;19/05/1994;1800;33.4;22.5;36;985.7;;;5;
83033;20/05/1994;0000;23.4;21.5;84;985;;;0;
83033;20/05/1994;1200;27.2;22.5;65;986;;;2;
83033;20/05/1994;1800;34.3;22.1;31;984.7;;;2;
83033;21/05/1994;0000;25.5;22.9;79;985.1;;;0;
83033;21/05/1994;1200;27.3;23.5;71;987.9;;;0;
83033;21/05/1994;1800;32.7;23.6;44;984.9;;;6;
83033;22/05/1994;0000;22.7;21.7;91;987.9;;;0;
83033;22/05/1994;1200;28.5;24.1;68;987.1;;;0;
83033;22/05/1994;1800;34.9;23.3;35;985.8;;;3;
83033;23/05/1994;0000;25.2;22.5;78;986.9;;;0;
83033;23/05/1994;1200;27.7;23.5;69;987.6;;;0;
83033;23/05/1994;1800;29.3;22.9;56;984.9;;;5;
83033;24/05/1994;0000;24.3;22.1;82;985.2;;;0;
83033;24/05/1994;1200;27.1;23.3;71;988.1;;;4;
83033;24/05/1994;1800;30.1;24.9;64;984;;;5;
83033;25/05/1994;0000;24.5;23.9;95;986.3;;;4;
83033;25/05/1994;1200;26.1;24.1;84;986.2;;;4;
83033;25/05/1994;1800;33.5;29.1;71;984.9;;;5;
83033;26/05/1994;0000;25.1;24.1;92;985.8;;;0;
83033;26/05/1994;1200;26.9;24.9;84;985.9;;;3;
83033;26/05/1994;1800;32.8;24.1;46;983.7;;;4;
83033;27/05/1994;0000;24.6;23.8;93;985.9;;;0;
83033;27/05/1994;1200;28.3;24.5;72;988.8;;;0;
83033;27/05/1994;1800;32.8;24.3;48;982.1;;;5;
83033;28/05/1994;0000;32;25.2;56;984.8;;;6;
83033;28/05/1994;1200;22.5;22;96;987.2;;;8;
83033;28/05/1994;1800;27.3;25.5;86;984.2;;;5;
83033;29/05/1994;0000;23.3;22.1;90;985.2;;;0;
83033;29/05/1994;1200;24;22.5;87;982.7;;;5;
83033;29/05/1994;1800;31.5;24.8;56;984.1;;;5;
83033;30/05/1994;0000;24.3;23.3;92;985.1;;;4;
83033;30/05/1994;1200;24.3;23.2;91;987.8;;;5;
83033;30/05/1994;1800;32.6;26;58;984;;;4;
83033;31/05/1994;0000;25.2;22.7;80;985.9;;;0;
83033;31/05/1994;1200;28.3;20.3;45;987.9;;;2;
83033;31/05/1994;1800;32.1;22.2;40;985.9;;;0;
83033;01/06/1994;0000;22.9;21.7;90;986.8;;;0;
83033;01/06/1994;1200;27.4;21.4;57;988.7;;;3;
83033;01/06/1994;1800;31.3;23.2;48;987.3;;;6;
83033;02/06/1994;0000;24.1;22.3;85;987.3;;;0;
83033;02/06/1994;1200;27.5;21.3;56;988.5;;;0;
83033;02/06/1994;1800;32.1;23.2;45;985.3;;;6;
83033;03/06/1994;0000;23.1;22.2;92;987.6;;;0;
83033;03/06/1994;1200;24.4;22.1;81;988;;;4;
83033;03/06/1994;1800;31.3;23.4;49;989.1;;;6;
83033;04/06/1994;0000;23.2;22.4;93;987.4;;;0;
83033;04/06/1994;1200;26.3;22.3;69;989.1;;;5;
83033;04/06/1994;1800;31.3;23.3;49;988.1;;;6;
83033;05/06/1994;0000;23.2;22.2;91;987.2;;;0;
83033;05/06/1994;1200;24.2;22.5;86;989.7;;;6;
83033;05/06/1994;1800;31.5;23.4;48;985.6;;;6;
83033;06/06/1994;0000;24.3;23.2;91;988.6;;;7;
83033;06/06/1994;1200;27.4;23.5;71;989.2;;;6;
83033;06/06/1994;1800;32.1;23.2;45;986.8;;;6;
83033;07/06/1994;0000;24.1;22.4;86;988.2;;;0;
83033;07/06/1994;1200;26.3;23.2;76;989;;;6;
83033;07/06/1994;1800;32.3;22.5;40;987;;;6;
83033;08/06/1994;0000;23.1;22.1;91;988.3;;;0;
83033;08/06/1994;1200;26.1;23.1;77;989;;;6;
83033;08/06/1994;1800;31.2;22.4;44;988.8;;;6;
83033;09/06/1994;0000;24.2;22.4;85;989;;;0;
83033;09/06/1994;1200;27.2;23.2;70;989.2;;;7;
83033;09/06/1994;1800;34.2;21.5;29;987.1;;;6;
83033;10/06/1994;0000;24.1;20.5;71;989.6;;;0;
83033;10/06/1994;1200;25.3;22.1;75;989.7;;;3;
83033;11/06/1994;1200;27.2;20.2;50;988.5;;;3;
83033;11/06/1994;1800;31.2;22.1;43;986.3;;;5;
83033;12/06/1994;0000;23.5;21.3;81;988.2;;;0;
83033;12/06/1994;1200;27.5;19.1;42;988.1;;;4;
83033;12/06/1994;1800;32.1;22.3;40;987.5;;;3;
83033;13/06/1994;0000;22.5;21.1;88;987.1;;;9;
83033;13/06/1994;1200;28.1;23.5;67;988.2;;;3;
83033;13/06/1994;1800;32.5;22.3;38;987.8;;;6;
83033;14/06/1994;0000;23.1;21.1;83;987.5;;;2;
83033;14/06/1994;1200;25.3;22.3;76;988.1;;;4;
83033;14/06/1994;1800;33.3;22.9;38;986.2;;;6;
83033;15/06/1994;0000;24.7;21.9;77;987.9;;;3;
83033;15/06/1994;1200;26.3;22.1;68;988.4;;;5;
83033;15/06/1994;1800;33.1;22.5;37;987.8;;;5;
83033;16/06/1994;0000;25.7;23.1;79;987.3;;;3;
83033;16/06/1994;1200;24.7;22.1;79;989.1;;;6;
83033;16/06/1994;1800;33.3;23.1;39;987.7;;;6;
83033;17/06/1994;0000;23.4;22.1;89;986.4;;;0;
83033;17/06/1994;1200;26.1;22.5;72;987.3;;;4;
83033;17/06/1994;1800;31.5;22.3;42;985.7;;;6;
83033;18/06/1994;0000;23.3;21.4;84;986;;;0;
83033;18/06/1994;1200;27.2;22.1;62;986.3;;;2;
83033;18/06/1994;1800;32.3;22.3;39;985.1;;;5;
83033;19/06/1994;0000;23.3;21.1;81;985.1;;;2;
83033;19/06/1994;1200;26.5;22.5;70;988.7;;;2;
83033;19/06/1994;1800;32.3;23.3;44;985.8;;;5;
83033;20/06/1994;0000;26.5;22.9;72;986.7;;;6;
83033;20/06/1994;1200;24.7;22.1;79;987.9;;;5;
83033;20/06/1994;1800;32.9;22.7;39;984.2;;;6;
83033;21/06/1994;0000;24.5;22.1;80;985.5;;;0;
83033;21/06/1994;1200;27.1;22.5;66;987.3;;;3;
83033;21/06/1994;1800;32.5;22.5;39;984.5;;;6;
83033;22/06/1994;0000;23.5;22.3;90;984.3;;;0;
83033;22/06/1994;1200;26.1;22.5;72;987.2;;;6;
83033;22/06/1994;1800;32.2;23.4;45;984;;;6;
83033;23/06/1994;0000;23.2;22.3;92;989.5;;;0;
83033;23/06/1994;1200;21.4;20.1;88;987;;;6;
83033;23/06/1994;1800;32.3;24.1;49;983.4;;;4;
83033;24/06/1994;0000;24.2;22.3;84;984.5;;;0;
83033;24/06/1994;1200;24.4;22.3;83;985.3;;;0;
83033;24/06/1994;1800;32.4;24.1;48;983;;;7;
83033;25/06/1994;0000;24.3;23.2;91;986.3;;;0;
83033;25/06/1994;1200;27.3;24.1;76;987.3;;;7;
83033;25/06/1994;1800;24.1;23.1;92;985.8;;;0;
83033;26/06/1994;0000;20.4;20.2;98;989;;;0;
83033;26/06/1994;1200;27.3;24.1;76;987.3;;;7;
83033;26/06/1994;1800;24.1;23.1;92;985.8;;;0;
83033;27/06/1994;0000;20.4;20.2;98;989;;;0;
83033;27/06/1994;1200;22.3;21.4;92;988;;;0;
83033;27/06/1994;1800;29.3;22.4;53;985.1;;;6;
83033;28/06/1994;0000;22.4;22.1;97;986.4;;;0;
83033;28/06/1994;1200;23.5;20.5;75;987.2;;;2;
83033;28/06/1994;1800;32.2;23.4;45;986.2;;;6;
83033;29/06/1994;0000;26.1;22.4;71;987;;;4;
83033;29/06/1994;1200;24.5;22.5;83;988;;;0;
83033;29/06/1994;1800;31.5;23.5;49;986.6;;;6;
83033;30/06/1994;0000;25.4;23.2;82;987.4;;;4;
83033;30/06/1994;1200;27.5;21.2;55;989.5;;;2;
83033;02/07/1994;1200;27.5;20.9;53;989.1;;;3;
83033;02/07/1994;1800;31.5;21.7;39;984.1;;;5;
83033;03/07/1994;0000;22.7;20.1;78;987.2;;;0;
83033;03/07/1994;1200;24.5;19.3;59;988.2;;;2;
83033;03/07/1994;1800;31.7;21.1;35;987.3;;;3;
83033;04/07/1994;0000;24.5;21.1;73;987.2;;;6;
83033;04/07/1994;1200;27.3;20.5;52;988.4;;;4;
83033;04/07/1994;1800;31.7;21.9;40;986.3;;;5;
83033;05/07/1994;0000;22.5;20.3;81;987.1;;;0;
83033;05/07/1994;1200;27.5;20.5;50;988.2;;;2;
83033;05/07/1994;1800;32.3;21.1;33;985.2;;;5;
83033;06/07/1994;0000;22.1;19.9;81;986.1;;;0;
83033;06/07/1994;1200;26.5;18.7;44;987.9;;;0;
83033;06/07/1994;1800;32.5;21.1;33;984.1;;;2;
83033;07/07/1994;0000;20.5;18.7;83;986.7;;;0;
83033;07/07/1994;1200;24.7;20.5;67;988.1;;;0;
83033;07/07/1994;1800;33.1;20.7;29;986.8;;;0;
83033;08/07/1994;0000;21.1;19.1;82;987.3;;;0;
83033;08/07/1994;1200;23.1;20.1;75;989.3;;;0;
83033;08/07/1994;1800;33.5;21.5;31;987.2;;;5;
83033;09/07/1994;0000;21.7;20.1;86;988.1;;;2;
83033;09/07/1994;1200;24.1;20.5;71;989.4;;;4;
83033;09/07/1994;1800;32.7;21.9;36;987.3;;;5;
83033;10/07/1994;0000;26.7;19.9;51;988.1;;;0;
83033;10/07/1994;1200;21.9;17.5;63;989.1;;;3;
83033;10/07/1994;1800;32.1;22.1;39;988.4;;;4;
83033;11/07/1994;0000;24.5;20.3;67;988.3;;;0;
83033;11/07/1994;1200;24.9;19.9;61;992.9;;;3;
83033;11/07/1994;1800;32;22.5;41;990.8;;;5;
83033;12/07/1994;0000;24.3;21.1;74;991.9;;;0;
83033;12/07/1994;1200;25.5;19;51;992.9;;;0;
83033;12/07/1994;1800;29.9;20.3;38;991.1;;;3;
83033;13/07/1994;0000;21.3;19;79;991.1;;;0;
83033;13/07/1994;1200;26.3;19.7;52;991.8;;;0;
83033;13/07/1994;1800;30.5;21.2;41;988.9;;;4;
83033;14/07/1994;0000;22.3;20.1;81;990.8;;;0;
83033;14/07/1994;1200;27.3;19.9;48;990.9;;;0;
83033;14/07/1994;1800;32.8;22.1;36;988.8;;;3;
83033;15/07/1994;0000;22.5;20.1;79;989;;;0;
83033;15/07/1994;1200;27.5;20.6;51;990.6;;;2;
83033;15/07/1994;1800;32.6;21.3;33;988.7;;;4;
83033;16/07/1994;0000;22.3;20.5;84;989.6;;;3;
83033;16/07/1994;1200;28.2;21.5;53;990.8;;;3;
83033;16/07/1994;1800;33.2;21.5;32;988.8;;;5;
83033;17/07/1994;0000;22.7;20.9;84;989.2;;;5;
83033;17/07/1994;1200;27.5;21.3;56;990.7;;;0;
83033;17/07/1994;1800;34.3;21.5;29;987.9;;;2;
83033;18/07/1994;0000;22.6;20.3;80;989;;;0;
83033;18/07/1994;1200;28.5;19.7;41;989.9;;;0;
83033;18/07/1994;1800;33.7;20.5;26;987.9;;;3;
83033;19/07/1994;0000;21.7;19.3;79;988.9;;;0;
83033;19/07/1994;1200;23.7;20.2;71;988.1;;;0;
83033;19/07/1994;1800;33.1;21.9;34;986.8;;;5;
83033;20/07/1994;0000;24.3;21.5;77;988.3;;;6;
83033;20/07/1994;1200;25.4;20.8;64;989.7;;;2;
83033;20/07/1994;1800;33.9;21.9;32;985.9;;;4;
83033;21/07/1994;0000;22.7;20.7;83;987;;;0;
83033;21/07/1994;1200;27;21.7;61;988.7;;;2;
